/// SU2 - Version 2.00
/// 
P,mBar	T2,K	V(Ge),V	V(Coil),V)	V(Sample-V),V	V(Sample-I),V
143	 2.840	0.29908978939	1.79636967182	-0.00010301826	1.66137254238
142	 2.840	0.29900261760	1.76102864742	-0.00010748712	1.66134226322
142	 2.840	0.29920205474	1.65639007092	-0.00011437263	1.66138303280
143	 2.839	0.29912999272	1.63585925102	-0.00011424031	1.66141545773
142	 2.839	0.29920753837	1.49784362316	-0.00011503651	1.66145670414
143	 2.839	0.29936051369	1.48190486431	-0.00011470121	1.66144013405
143	 2.839	0.29906061292	1.26884567738	-0.00011543350	1.66147530079
142	 2.839	0.29941284657	1.17441070080	-0.00011456327	1.66148304939
143	 2.839	0.29919901490	0.99892038107	-0.00011579459	1.66148340702
142	 2.839	0.29926601052	0.71991282701	-0.00011564545	1.66148889065
142	 2.839	0.29951596260	0.61249613762	-0.00011636091	1.66147983074
143	 2.839	0.29919967055	0.38810017705	-0.00011688126	1.66147351265
142	 2.839	0.29946157336	0.29836881161	-0.00011708424	1.66144990921
142	 2.839	0.29939851165	0.21633207798	-0.00011654484	1.66141748428
142	 2.839	0.29921865463	0.18738774955	-0.00011693846	1.66149520874
142	 2.839	0.29953375459	0.12515693903	-0.00011618375	1.66148126125
142	 2.839	0.29928278923	0.10095621645	-0.00011741955	1.66148042679
142	 2.839	0.29934620857	-0.00058469910	-0.00011658634	1.66147458553
142	 2.839	0.29951012135	-0.00058551767	-0.00011710668	1.66149556637
